CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-08-0408-46,01-609,guatemala,mixco,instituto tecnologico privado de guatemala,22 avenida 11-86 boulevard villa deportiva ciudad san cristobal zona 8,59661126,silvia hortensia gonzalez martinez,alvaro guillermo arellano rodas,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-0409-46,01-609,guatemala,mixco,instituto tecnologico privado de guatemala,22 avenida 11-86 boulevard villa deportiva ciudad san cristobal zona 8,59661126,silvia hortensia gonzalez martinez,alvaro guillermo arellano rodas,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0420-46,01-607,guatemala,mixco,colegio de informatica justo rufino bautista,7a avenida 11-40 colonia primero de julio zona 5,24362000,olga marina ajquejay saloj de tubac,marcela floridalma zapet jacobo,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0422-46,01-621,guatemala,mixco,colegio santa catalina laboure,4a. calle 0-05 zona 1 de mixco,52026594,marta luz beteta ortiz de jordan,mayra lucrecia alonzo lopez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0424-46,01-616,guatemala,mixco,colegio monarquia parlamentaria de canada,6a. avenida 26-24 colonia san francisco i zona 6,31151382,rene sazo navichoque,ricardo enrique alvarado valenzuela,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0428-46,01-409,guatemala,mixco,centro educativo san jose,5a. avenida 16-86 zona 11,44477567,idalia del rosario lopez sandoval de paiz,miriam mendez vasquez de carias,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0431-46,01-409,guatemala,mixco,colegio hispano guatemalteco finde,"9a. calle 7-30 zona 3, colonia nueva montserrat",56963332,idalia del rosario lopez sandoval de paiz,victor manuel herrera galindo,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0434-46,01-409,guatemala,mixco,colegio en computacion san jose no 1,"3a. calle 14-95 zona 3, colonia nueva montserrat",51008683,idalia del rosario lopez sandoval de paiz,thelma patricia hurtado zuñiga,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-0437-46,01-409,guatemala,mixco,colegio en computacion san jose no 1,"3a. calle 14-95 zona 3, colonia nueva montserrat",51008683,idalia del rosario lopez sandoval de paiz,thelma patricia hurtado zuñiga,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala occidente
01-08-0439-46,01-409,guatemala,mixco,colegio en computacion san jose no 1,"3a. calle 14-95 zona 3, colonia nueva montserrat",51008683,idalia del rosario lopez sandoval de paiz,thelma patricia hurtado zuñiga,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala occidente
01-08-0441-46,01-409,guatemala,mixco,colegio ixmucane,"6a. calle 7-12 colonia nueva monserrat, zona 3",24375856,idalia del rosario lopez sandoval de paiz,silvia lucrecia garcia moya de lepe,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0445-46,01-607,guatemala,mixco,colegio rey de justicia,"4a. avenida 0-13 colonia santa marta, zona 5",55749249,olga marina ajquejay saloj de tubac,blanca isabel galvez garcia,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0451-46,01-604,guatemala,mixco,colegio agustiniano,5a avenida 23-55 condado naranjo zona 4,23008686,emora emperatriz cruz de fuentes,jorge luis peralta garcía,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0456-46,01-619,guatemala,mixco,colegio experimental cristiano verbo 2,"27 avenida 8-36, el naranjo, zona 4",22104862,juan waldemar cabrera mendez,claudia lorena garzona nolasco de pichiya,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0461-46,01-409,guatemala,mixco,instituto mixto el eden,boulevard el caminero 10-85 colonia san jose las rosas zona 6,24845698,idalia del rosario lopez sandoval de paiz,edilio marco tulio meoño cardenas,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0462-46,01-621,guatemala,mixco,instituto de educacion media ciclo diversificado tierra blanca,9a. avenida final 12-21 zona 1,24389966,marta luz beteta ortiz de jordan,ana luisa alvarado sánchez de lajuj,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0463-46,01-401,guatemala,mixco,instituto de teologia y ciencias sociales monsenor angelico melotto,9a. calle 1-91colonia el rosario zona 3,24370470,ixmucane aldana villavicencio,telma aurora contreras estrada,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0466-46,01-639,guatemala,mixco,liceo canadiense sociedad anonima,"9a. avenida 0-55 zona 2, colonia alvarado",23750061,andrea vanessa aldana villagran de castro,jackeline lucrecia marroquin avendaño,diversificado,privado,urbana,abierta,monolingue,doble,a distancia,guatemala occidente
01-08-0467-46,01-620,guatemala,mixco,colegio privado mixto nuevo san cristobal,18 av. a 0-87 z. 11 mixco colonia primero de mayo,24831068,ronald mauricio morales vivar,josé alejandro monroy méndez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0470-46,01-621,guatemala,mixco,liceo santander,8a. av. 00-62 z. 1,50170973,marta luz beteta ortiz de jordan,hortensia amparo gonzález ramirez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0479-46,01-621,guatemala,mixco,centro educativo lincoln,1a. calle 5-44 zona 1,24344718,marta luz beteta ortiz de jordan,heidy carolina soto chinchilla,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0482-46,01-608,guatemala,mixco,colegio mixto nueva jerusalen,"22a. 12a. calle-30 col. san francisco , san jose la comunidad zona 10",52923380,edgar alberto simon chali,pedro isidro rodríguez arana,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0496-46,01-616,guatemala,mixco,centro educativo fe y alegria no 2,29a. calle sector 3 colonia carolingia zona 6,24317273,rene sazo navichoque,gloria raquel ailón molina,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0497-46,01-609,guatemala,mixco,colegio nuestro gran colegio,8a. calle 8-23 sector a-10 san cristobal 1zona 8,24433644,silvia hortensia gonzalez martinez,carlos vicente raxon equite,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0499-46,01-602,guatemala,mixco,instituto mixto intercultural santiago,km. 15 calzada roosevelt zona 7 pasaje de la visitacion 13-70,59553886,fajardo lopez martinez,juan carlos santos pivaral,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),guatemala occidente
01-08-0501-46,01-615,guatemala,mixco,colegio tecnico secretarial san agustin,"2a. avenida 13-24 zona 6, colonia san francisco 2",57317309,liliana marina flores jimenez,jorge granados guzmán,diversificado,privado,urbana,temporal titulos,monolingue,matutina,diario(regular),guatemala occidente
01-08-0502-46,01-615,guatemala,mixco,colegio valladolid de guatemala,13 avenida 8-51 zona 6 colonia villaflor,23330352,liliana marina flores jimenez,aura consuelo morales alvarez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0505-46,01-639,guatemala,mixco,centro de formacion extraescolar rukux naoj,km. 15 calzada rooselvelt y 0 av. 13-70 zona 3,25011755,andrea vanessa aldana villagran de castro,alfonso efrain tzaquitzal zapeta,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala occidente
01-08-0519-46,01-621,guatemala,mixco,colegio tecnologico moderno vygotski,2a. calle 8-55 zona 1,47651449,marta luz beteta ortiz de jordan,claudia yaneth sián burrión,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0520-46,01-621,guatemala,mixco,colegio tecnologico moderno vygotski,2a. calle 8-55 zona 1,47651449,marta luz beteta ortiz de jordan,claudia yaneth sián burrion,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0532-46,01-616,guatemala,mixco,liceo cristiano baluarte preuniversitario,23a. 12a. calle-41 sector iii col. san jose las rosas zona 6,56618558,rene sazo navichoque,rosa beatriz monroy monzón,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0533-46,01-621,guatemala,mixco,colegio pracbil,9a. avenida 5-15 zona 1,24344227,marta luz beteta ortiz de jordan,lidia dubilia patzán ramírez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0534-46,01-615,guatemala,mixco,instituto de educacion basica doctor theo bloem,64a. 14a. calle-39 sacoj chiquito zona 6,24366554,liliana marina flores jimenez,roena teresa monterroso pérez de granados,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-0535-46,01-615,guatemala,mixco,instituto de educacion basica doctor theo bloem,64a. 14a. calle-39 aldea sacoj chiquito zona 6,24366554,liliana marina flores jimenez,roena teresa monterroso pérez de granados,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0537-46,01-616,guatemala,mixco,colegio mixto forjador de juventudes,"3a. avenida 10-74 zona 6, colonia san francisco ii",26649998,rene sazo navichoque,grecia esmeralda recinos escobar,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0538-46,01-621,guatemala,mixco,colegio bilingue el pinar,4a. avenida 2-19 zona 1,24335021,marta luz beteta ortiz de jordan,edgar fernándo garcía melendez,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0545-46,01-409,guatemala,mixco,centro integral educativo san francisco,"0 avenida ""b"" 5-55 colonia montserrat i zona 4",55086336,idalia del rosario lopez sandoval de paiz,carmen elvira tzun ajanel,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0548-46,01-609,guatemala,mixco,centro de aprendizaje bilingue no 1,7a. calle 3-96 zona 8 balcones ii san cristobal,25048292,silvia hortensia gonzalez martinez,gryselda aglae ramirez barrientos,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),guatemala occidente
01-08-0550-46,01-409,guatemala,mixco,centro integral educativo san francisco,"0 avenida ""b"" 5-55 colonia montserrat i zona 4",55086336,idalia del rosario lopez sandoval de paiz,carmen elvira tzun ajanel,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0552-46,01-604,guatemala,mixco,centro integral educativo san francisco,"0 avenida ""b"" 5-55 colonia montserrat i, zona 4",23643638,emora emperatriz cruz de fuentes,vilma isabel orózco lópez de ramírez,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0554-46,01-606,guatemala,mixco,instituto de educacion media ciclo diversificado por cooperativa de ensenanza primero de mayo,"8a. avenida ""b"" 7-27 apto. a colonia planes de minerva zona 11",24838454,maria isabel oliva najera,brenda magali estrada estrada de escobar,diversificado,cooperativa,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0555-46,01-603,guatemala,mixco,teacher training center  ttcmanitas a l a obra,calzada mateo flores 9-23 zona 3,55943850,rosa albelia ardon de motta,diana jazmín hernández pérez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0556-46,01-409,guatemala,mixco,colegio browns,6a. avenida 7-05 colonia nueva montserrat zona 3,24456481,idalia del rosario lopez sandoval de paiz,juan gómez bernal,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0561-46,01-603,guatemala,mixco,colegio bilingue educate,km. 13 calzada roosevelt 10-86 zona 2,22503553,rosa albelia ardon de motta,dora patricia barahona betancourth de cosajay,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0562-46,01-616,guatemala,mixco,colegio mixto san francisco,"4a. avenida ""b"" 0-69 zona 2, colonia cotio",22505217,rene sazo navichoque,mario gonzalez arreaga,diversificado,privado,urbana,temporal titulos,monolingue,matutina,diario(regular),guatemala occidente
01-08-0575-46,01-603,guatemala,mixco,liceo tecnico interamericano,4a. calle 4-39 c zona 1,51254491,rosa albelia ardon de motta,ana luisa alvarado sánchez,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala occidente
01-08-0576-46,01-603,guatemala,mixco,liceo tecnico interamericano,4a. calle 4-39 c zona 1,51254491,rosa albelia ardon de motta,ana luisa alvarado sanchez,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala occidente
01-08-0579-46,01-603,guatemala,mixco,centro educativo paulo neves freire,9a. avenida 5-15 zona 1,24344227,rosa albelia ardon de motta,lidia dubilia patzán ramirez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0580-46,01-603,guatemala,mixco,centro educativo paulo neves freire,9a. avenida 5-15 zona 1,24344227,rosa albelia ardon de motta,lidia rubilia patzán ramirez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0589-46,01-609,guatemala,mixco,liceo cristiano frater sede san cristobal,"1a. calle 18-81 sector b-1 ciudad san cristobal, zona 8",22433031,silvia hortensia gonzalez martinez,patricia carolina martinez monzón,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0591-46,01-607,guatemala,mixco,instituto cristiano integral de musica,6a. avenida 3-26 zona 2 colonia el tesoro,22283875,olga marina ajquejay saloj de tubac,ingrid noemí hernández garcía,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0597-46,01-603,guatemala,mixco,centro educativo santander de mixco,8a. avenida 0-62 zona 1,44279767,rosa albelia ardon de motta,josé david francisco garcia garma,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0600-46,01-606,guatemala,mixco,centro educativo san jose,5a. avenida 16-86 zona 11 colonia colinas de minerva,24831036,maria isabel oliva najera,jorge mario gaitán rafael,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0601-46,01-615,guatemala,mixco,instituto tecnologico doctor theo bloem,boulevard principal 72-70 zona 6 sacoj grande,24849751,liliana marina flores jimenez,ricardo ramirez rabanales,diversificado,privado,rural,abierta,monolingue,doble,diario(regular),guatemala occidente
01-08-0603-46,01-603,guatemala,mixco,centro educativo juan pablo ii,finca el seminario casa 77 colonia pablo vi zona 7,41484090,rosa albelia ardon de motta,lidia patricia rodas flores,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0605-46,01-603,guatemala,mixco,centro educativo santander de mixco,8a. avenida 0-62 zona 1,44279767,rosa albelia ardon de motta,josé david francisco garcía garma,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0607-46,01-639,guatemala,mixco,centro de educacion extraescolar ceex asociacion futuro para todos,"7ma avenida d 7-58 sector a, 10, aldea el campanero, zona 8",55498458,andrea vanessa aldana villagran de castro,heidi beatriz morales chupina,diversificado,privado,rural,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0614-46,01-409,guatemala,mixco,colegio mixto infante del milagro,"sección q lote 146, colonia el milagro, zona 6",24833588,idalia del rosario lopez sandoval de paiz,sergio amilcar morales esquivel,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0618-46,01-604,guatemala,mixco,centro integral educativo san francisco,"0 avenida ""b"" 5-55 zona 4 monserrat 1",23643638,emora emperatriz cruz de fuentes,carmen elvira tzun ajanel,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0624-46,01-604,guatemala,mixco,centro educativo apoyate en mi,13 avenida 25-35 zona 1 lo de coy mixco,24360885,emora emperatriz cruz de fuentes,silvia rossana gonzález cardona de estrada,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0625-46,01-409,guatemala,mixco,centro educativo apoyate en mi,13 avenida 25-35 zona 1 lo de coy mixco,24360885,idalia del rosario lopez sandoval de paiz,silvia rossana gonzález cardona,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0629-46,01-608,guatemala,mixco,centro educativo academia de ninos,3a. calle 1-80 y 1-23 zona 10 san jacinto,54824933,edgar alberto simon chali,eulalia castro saguach de ixcot,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0634-46,01-409,guatemala,mixco,centro educativo fe y armonia,22 ca. 12-30 zona 10 mixco las maravillas (san jose la comunidad),33636352,idalia del rosario lopez sandoval de paiz,delmi amarilis angel cortez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0635-46,01-409,guatemala,mixco,centro educativo fe y armonia,22 ca. 12-30 zona 10 mixco las maravillas (san jose la comunidad),33636352,idalia del rosario lopez sandoval de paiz,delmi amarilis angel cortez,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0637-46,01-603,guatemala,mixco,instituto tecnologico doctor theo bloem,"boulevard principal 72-70 sacoj grande, zona 6",24849751,rosa albelia ardon de motta,ricardo ramiro rabanales lópez,diversificado,privado,rural,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0638-46,01-603,guatemala,mixco,instituto tecnologico doctor theo bloem,"boulevard principal 72-70 sacoj grande, zona 6",24849751,rosa albelia ardon de motta,ricardo ramiro rabanales lópez,diversificado,privado,rural,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0643-46,01-604,guatemala,mixco,colegio bilingue el castano,0 avenida b 1-45 zona 4 colonia monserrat i,24333399,emora emperatriz cruz de fuentes,virginia yomara gonzález calderón de siliezar,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0645-46,01-608,guatemala,mixco,centro educativo hosanna,"6a. avenida 22-44, sector 2, san jose la comunidad zona 10",24338676,edgar alberto simon chali,joel mizraim cano torres,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0648-46,01-409,guatemala,mixco,centro educativo hosanna,"6a. avenida 22-44, sector 2, san jose la comunidad zona 10",24338676,idalia del rosario lopez sandoval de paiz,joel mizraim cano torres,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-0651-46,01-639,guatemala,mixco,colegio tecnico en informatica,"9a. calle a 0-52 colonia montserrat 1, zona 4",24370378,andrea vanessa aldana villagran de castro,celestino miguel temaj pablo,diversificado,privado,urbana,abierta,monolingue,doble,a distancia,guatemala occidente
01-08-0652-46,01-621,guatemala,mixco,liceo del bosque,"4a. calle 4-39 ""c"" zona 1",24335021,marta luz beteta ortiz de jordan,ana luisa alvarado sánchez de lajuj,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0655-46,01-609,guatemala,mixco,colegio pestalozzi,"boulevard principal, ciudad de san cristobal 3a. 8a. calle-49 sector a 1 zona 8",24232520,silvia hortensia gonzalez martinez,ada magaly gómez mérida,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0659-46,01-639,guatemala,mixco,liceo tecnico interamericano,4a. calle 4-39 c zona 1,24335021,andrea vanessa aldana villagran de castro,ana luisa alvarado sánchez de lajuj,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,a distancia,guatemala occidente
01-08-0660-46,01-639,guatemala,mixco,liceo tecnico interamericano,4a. calle 4-39 c zona 1,24335021,andrea vanessa aldana villagran de castro,ana luisa alvarado sánchez de lajuj,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,a distancia,guatemala occidente
01-08-0662-46,01-409,guatemala,mixco,liceo mixto emanuel,"12a. avenida ""a"" 0-80 col. lo de fuentes zona 11",23083871,idalia del rosario lopez sandoval de paiz,irima yolanda corado almirez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0668-46,01-621,guatemala,mixco,liceo santo domingo,10a. avenida 0-21 zona 1,24385341,marta luz beteta ortiz de jordan,zoila amadilia garcía de alonzo,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0684-46,01-604,guatemala,mixco,colegio san antonio de padua protector de la juventud,5a. avenida 7-55 zona 4 de mixco montserrat ii,41377224,emora emperatriz cruz de fuentes,oscar inocente pérez felipe,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0701-46,01-621,guatemala,mixco,liceo educativo mixto spencer,"2a. calle 08-20 apartamento ""a"", zona 1",24386812,marta luz beteta ortiz de jordan,vilma aracely zuncar pineda de navas,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0707-46,01-639,guatemala,mixco,centro de educacion a distancia escolaris,"km. 19.5 carretera roosevelt 7-55, lo de coy zona 1",23271111,andrea vanessa aldana villagran de castro,whendolyn betsabe estrada canizales,diversificado,privado,urbana,abierta,monolingue,doble,a distancia,guatemala occidente
01-08-0709-46,01-639,guatemala,mixco,centro de educacion a distancia escolaris,"km. 19.5 carretera roosevelt 7-55, lo de coy zona 1",23271111,andrea vanessa aldana villagran de castro,whendolyn betsabe estrada canizales,diversificado,privado,urbana,abierta,monolingue,doble,a distancia,guatemala occidente
01-08-0710-46,01-608,guatemala,mixco,colegio mixto superate,25 ca. 04-20 interior z. 10 san jose la comunidad,55365962,edgar alberto simon chali,marleny de jesús de león alvarado,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0719-46,01-639,guatemala,mixco,colegio nakbe,14 avenida 0-81 zona 2 urbanización gonzalez,22323194,andrea vanessa aldana villagran de castro,karla noemí alvarez flores,diversificado,privado,urbana,abierta,monolingue,doble,semipresencial,guatemala occidente
01-08-0720-46,01-639,guatemala,mixco,colegio nakbe,14 avenida 0-81 zona 2 urbanización gonzalez,22323194,andrea vanessa aldana villagran de castro,karla noemi alvarez flores,diversificado,privado,urbana,abierta,monolingue,doble,semipresencial,guatemala occidente
01-08-0722-46,01-639,guatemala,mixco,programa nacional de educacion alternativa  pronea,"4a. avenida ""b"" 0-69 zona 2. colonia cotio",22505227,andrea vanessa aldana villagran de castro,andrea vanessa aldana villagran de castro,diversificado,oficial,urbana,abierta,monolingue,doble,a distancia,guatemala occidente
01-08-0726-46,01-608,guatemala,mixco,colegio preparatoria unificada,7a. avenida 20-34 zona10,54930010,edgar alberto simon chali,eva marroquín coy de lópez,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0730-46,01-639,guatemala,mixco,colegio virtual elearning for life,"6a. avenida a, 0-42 zona 2",23084800,andrea vanessa aldana villagran de castro,gerald peter schaeffer garcía,diversificado,privado,urbana,abierta,monolingue,doble,a distancia,guatemala occidente
01-08-0731-46,01-639,guatemala,mixco,colegio virtual elearning for life,"6a. avenida a, 0-42 zona 2, colonia el tesoro",23084800,andrea vanessa aldana villagran de castro,gerald peter schaeffer garcía,diversificado,privado,urbana,abierta,monolingue,doble,a distancia,guatemala occidente
01-08-0734-46,01-639,guatemala,mixco,colegio hands at work homeschool,"km. 18, calzada roosevelt 13-35, zona 1",45006754,andrea vanessa aldana villagran de castro,magalí cerón marroquín,diversificado,privado,urbana,abierta,monolingue,doble,semipresencial,guatemala occidente
01-08-0735-46,01-639,guatemala,mixco,colegio nakbe,"14 avenida 0-81 zona 2, urbanizacion gonzalez",22323194,andrea vanessa aldana villagran de castro,karla noemí alvarez flores,diversificado,privado,urbana,abierta,monolingue,doble,semipresencial,guatemala occidente
01-08-0737-46,01-639,guatemala,mixco,liceo tecnologico de guatemala elohim,"6ta. avenida ""a"" 6-17, zona 9 de mixco, colonia satélite",56244615,andrea vanessa aldana villagran de castro,evelyn aracely zacarías de pineda,diversificado,privado,urbana,abierta,monolingue,doble,semipresencial,guatemala occidente
01-08-0739-46,01-639,guatemala,mixco,liceo tecnologico de guatemala elohim,"6ta. avenida ""a"" 6-17, zona 9 de mixco, colonia satélite",56244615,andrea vanessa aldana villagran de castro,evelyn aracely zacarías de pineda,diversificado,privado,urbana,abierta,monolingue,doble,semipresencial,guatemala occidente
01-08-0740-46,01-601,guatemala,mixco,colegio cristiano estrella de david,avenida la brigada 5-33 zona 7 colonia belen,53225823,claudio daniel yac orozco,ronald mauricio morales vivar,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0741-46,01-639,guatemala,mixco,centro de educacion extraescolar ceex departamental,"4ta. avenida ""b"" 0-69 zona 2, colonia cotio",49337642,andrea vanessa aldana villagran de castro,lester antonio garcía martínez,diversificado,oficial,urbana,abierta,monolingue,doble,semipresencial,guatemala occidente
01-08-0745-46,01-401,guatemala,mixco,liceo mixto bilingue milenio americano,"3a. calle 5-37 zona 3, colonia nueva montserrat",24310466,ixmucane aldana villavicencio,enma deonicia culajay cotol de ayapan,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0746-46,01-608,guatemala,mixco,colegio mixto el manantial,"25a. 3a. calle-25 san josé la comunidad, zona 10",51337077,edgar alberto simon chali,karen paola bóco perez,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
01-08-0755-46,01-639,guatemala,mixco,isea roosevelt,14 avenida 0-81 zona 2 urbanización gonzalez,,andrea vanessa aldana villagran de castro,kelita betzabé noriega morales,diversificado,privado,urbana,abierta,monolingue,doble,semipresencial,guatemala occidente
01-08-0756-46,01-639,guatemala,mixco,isea roosevelt,14 avenida 0-81 zona 2 urbanización gonzalez,33390808,andrea vanessa aldana villagran de castro,kelita betzabé noriega morales,diversificado,privado,urbana,abierta,monolingue,doble,semipresencial,guatemala occidente
01-08-0760-46,01-621,guatemala,mixco,liceo santander,8a. avenida 0-62 zona 1,59193216,marta luz beteta ortiz de jordan,hortensia amparo gonzález ramírez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-0761-46,01-639,guatemala,mixco,centro de educacion extraescolar ceex kumool,"14 avenida 0-81 zona 2, colonia urbanización gonzalez",23135284,andrea vanessa aldana villagran de castro,karla noemí alvarez flores,diversificado,privado,urbana,abierta,monolingue,doble,semipresencial,guatemala occidente
01-08-1700-46,01-609,guatemala,mixco,colegio mixto bilingue brooklyn,lote 15 manzana a sector a-1 ciudad san cristobal zona 8,24784275,silvia hortensia gonzalez martinez,emma elida veliz cruz de urrutia,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-1701-46,01-609,guatemala,mixco,colegio mixto mayaland  tierra de los mayas,5 av. 26-44 sector c-2 z.8 mixco colonia valle dorado san cristobal i,22281200,silvia hortensia gonzalez martinez,julio alberto de paz rivas,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-1714-46,01-401,guatemala,mixco,instituto educativo asistencial emiliani y hogar de huerfanos santa teresa,"calzada san juan 2-30, zona 3 mixco, colonia el rosario",24311140,ixmucane aldana villavicencio,raul silvestre de jesus hernandez chacon,diversificado,privado,urbana,abierta,monolingue,doble,diario(regular),guatemala occidente
01-08-1723-46,01-401,guatemala,mixco,escuela nacional de formacion secretarial no3,"10 ave y 10a. calle colonia nueva montserrat, zona 3",24314898,ixmucane aldana villavicencio,sonia leticia machua rodriguez parducci,diversificado,oficial,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
